CARDIOLOGY,5006,"RHC+LHC CATH (PR)",11000
CARDIOLOGY,5008,"PERCUTANEOUSBALLOONMITRALVALVULOPLASTY(PBMV)",28000
CARDIOLOGY,5009,"PERCUTANEOUSBALLOONMITRALVALVULOPLASTY(PBMV)",43000
CARDIOLOGY,5010,"PERCUTANEOUSBALLOONMITRALVALVULOPLASTY (PBMV)",48000
CARDIOLOGY,5011,"IABP (GW)",38000
CARDIOLOGY,5012,"IABP (SPR)",43000
CARDIOLOGY,5013,"IABP (PR)",48000
CARDIOLOGY,5014,"EMERGENCY IABP (GW)",41500
CARDIOLOGY,5015,"EMERGENCY IABP (SPR)",47000
CARDIOLOGY,5016,"EMERGENCY IABP (PR)",52500
CARDIOLOGY,5017,"PTCA -IVD (GW)",33000
CARDIOLOGY,5018,"PTCA -IVD (SPR)",48000
CARDIOLOGY,5019,"PTCA -IVD (PR)",58000
CARDIOLOGY,5020,"CORONARY ANGIOGRAM (GW)",5500
CARDIOLOGY,5021,"CORONARY ANGIOGRAM (SEMI GW)",6600
CARDIOLOGY,5022,"CORONARY ANGIOGRAM (SPR)",8800
CARDIOLOGY,5023,"CORONARY ANGIOGRAM (PR)",11000
CARDIOLOGY,5024,"CORONARY ANGIOGRAM (AC SINGLE ROOM)",13200
CARDIOLOGY,5025,"CARDIAC CATHETERIZATION (GW)",5500
CARDIOLOGY,5026,"CARDIAC CATHETERIZATION (SEMI GW)",6600
CARDIOLOGY,5027,"CARDIAC CATHETERIZATION (SPR)",8800
CARDIOLOGY,5028,"CARDIAC CATHETERIZATION (PR)",11000
CARDIOLOGY,5029,"CARDIAC CATHETERIZATION (AC SINGLE ROOM)",13200
CARDIOLOGY,5030,"PTCA (GW)",27500
CARDIOLOGY,5031,"PTCA (SEMI GW)",33000
CARDIOLOGY,5032,"PTCA (SPR)",38500
CARDIOLOGY,5033,"PTCA (PR)",49500
CARDIOLOGY,5034,"PTCA (AC SINGLE ROOM)",55000
CARDIOLOGY,5035,"PBMV (GW)",16500
CARDIOLOGY,5036,"PBMV (SEMI GW)",22000
CARDIOLOGY,5037,"PBMV (SPR)",33000
CARDIOLOGY,5038,"PBMV (PR)",44000
CARDIOLOGY,5039,"PBMV (AC SIGLE ROOM)",49500
CARDIOLOGY,5040,"DIRECT STENTING (GW)",22000
CARDIOLOGY,5041,"DIRECT STENTING (SEMI GW)",27500
CARDIOLOGY,5042,"DIRECT STENTING (SPR)",33000
CARDIOLOGY,5043,"DIRECT STENTING (PR)",44000
CARDIOLOGY,5044,"DIRECT STENTING (AC SINGLE ROOM)",49500
CARDIOLOGY,5045,"IABP (GW)",33000
CARDIOLOGY,5046,"IABP (SEMI GW)",33000
CARDIOLOGY,5047,"IABP (SPR)",38500
CARDIOLOGY,5048,"IABP (PR)",44000
CARDIOLOGY,5049,"IABP (AC SINGLE ROOM)",44000
CARDIOLOGY,5050,"EXTRA BALLOON (GW)",16500
CARDIOLOGY,5051,"EXTRA BALLOON (SEMI GW)",16500
CARDIOLOGY,5052,"EXTRA BALLOON (SPR)",22000
CARDIOLOGY,5053,"EXTRA BALLOON (PR)",22000
CARDIOLOGY,5054,"EXTRA BALLOON (AC SINGLE ROOM)",22000
CARDIOLOGY,801A,"FASTING GLUCOSE",40
CARDIOLOGY,801B,"RANDOM GLUCOSE",40
CARDIOLOGY,801C,"POST PARANDIAL GLUCOSE",40
CARDIOLOGY,801D,"GLUCOSE TOLERANCE TEST",200
CARDIOLOGY,801E,"EXTENDED GTT",250
CARDIOLOGY,803A,"SERUM UREA",50
CARDIOLOGY,804A,"SERUM CREATININE",50
CARDIOLOGY,806A,"TOTAL CHOLESTEROL",60
CARDIOLOGY,807A,"TRIGLYCERIDES",75
CARDIOLOGY,808A,"LIPID PROFILE",225
CARDIOLOGY,809A,"LIPOPROTEINS PATTERN",800
CARDIOLOGY,810A,"APO-LIPOPROTEIN A",800
CARDIOLOGY,811A,"APO-LIPOPROTEIN B",800
CARDIOLOGY,812A,"LP (A)",1000
CARDIOLOGY,816A,"ASPARATATE AMINO TRANFERASE",60
CARDIOLOGY,817A,"ALAMINE AMINO TRANFERASE",60
CARDIOLOGY,820A,"LACTATE DEHYDROGENASE",100
CARDIOLOGY,820B,"LACTATE DEHYDROGENASE ISOENZYME 1",100
CARDIOLOGY,820C,"LACTATE DEHYDROGENASE ISOENZYME 2",100
CARDIOLOGY,821A,"CREATINE PHOSPHOKINASE",100
CARDIOLOGY,822A,"CPK-MB",200
CARDIOLOGY,835A,"HEMOGLOBIN",25
CARDIOLOGY,CL54,"EMERGENCY CHARGES-1 (ANGIO)",500
CARDIOLOGY,CL55,"EMERGENCY CHARGES-2 (PLASTY)",2000
C.P.M.R,701A,"SERUM DIGOXIN (R)",600
C.P.M.R,701B,"SERUM DIGOXIN (E)",1200
C.P.M.R,702A,"PEAK FLOW RATE",50
C.P.M.R,703A,"SERUM PHENYTOIN (R)",450
C.P.M.R,703B,"SERUM PHENYTOIN (E)",900
C.P.M.R,704A,"SERUM CARBAMAZEPINE (R)",450
C.P.M.R,704B,"SERUM CARBAMAZEPINE (E)",900
C.P.M.R,705A,"SERUM PHENOBARBITONE (R)",450
C.P.M.R,705B,"SERUM PHENOBARBITONE (E)",900
C.P.M.R,706A,"SERUM VALPROIC ACID (R)",600
C.P.M.R,706B,"SERUM VALPROIC ACID (E)",1200
C.P.M.R,707A,"CYCLOSPORINE (R)",1125
C.P.M.R,707B,"CYCLOSPORINE (E)",2250
C.P.M.R,707C,"CYCLOSPORINE TDX",1100
C.P.M.R,708A,"ESTIMATION OF RBC/SERUM CHOLINESTERASE",300
C.P.M.R,709A,"SERUM CORTISOL(R)",600
C.P.M.R,709B,"SERUM CORTISOL(E)",950
C.P.M.R,710A,"SERUM BENZODIAPINE(R)",500
C.P.M.R,710B,"SERUM BENZODIAPINE(E)",800
C.P.M.R,711A,"SERUM TRI CYCLIC ANTI DEPRESENTS(R)",600
C.P.M.R,711B,"SERUM TRI CYCLIC ANTI DEPRESENTS(E)",950
C.P.M.R,712,"PACKAGE FOR POISONING SCREENING",2000
C.P.M.R,713A,"LYMPHOCYTE CROSS MATCH STUDY",1000
C.P.M.R,714,"HLA B27",600
C.P.M.R,714A,"HLA - B27",1000
C.P.M.R,715A,"HLA TYPING & CROSS MATCH - PATIENT & DONOR",10000
C.P.M.R,716A,"HLA TYPING ABC & DR",4500
C.P.M.R,717A,"HLA TYPING ABC",2500
C.P.M.R,718A,"HLA TYPING DR",2500
C.P.M.R,718B,"ADP INDUCED PLATELET AGGREGATION",1000
C.P.M.R,719A,"COLLAGEN INDUCED PLATELET AGGREGATION",1000
CARDIO THORACIC,C30A,"ASD (GENERAL WARD)",50000
CARDIO THORACIC,C30B,"ASD (THREE SHARED ROOM)",52500
CARDIO THORACIC,C30C,"ASD (TWO SHARED ROOM)",55000
CARDIO THORACIC,C30D,"ASD (SINGLE ROOM (MB))",60000
CARDIO THORACIC,C30E,"ASD (A/C SINGLE ROOM (MB))",70000
CARDIO THORACIC,C31A,"VSD (GENERAL WARD)",55000
CARDIO THORACIC,C31B,"VSD (THREE SHARED ROOM)",57500
CARDIO THORACIC,C31C,"VSD (TWO SHARED ROOM)",60000
CARDIO THORACIC,C31D,"VSD (SINGLE ROOM (MB))",70000
CARDIO THORACIC,C31E,"VSD (A/C SINGLE ROOM (MB))",80000
CARDIO THORACIC,C32A,"SIMPLE ICR (GENERAL WARD)",65000
CARDIO THORACIC,C32B,"SIMPLE ICR (THREE SHARED ROOM)",70000
CARDIO THORACIC,C32C,"SIMPLE ICR (TWO SHARED ROOM)",75000
CARDIO THORACIC,C32D,"SIMPLE ICR (SINGLE ROOM (MB))",85000
CARDIO THORACIC,C32E,"SIMPLE ICR ( A/C SINGLE ROOM (MB))",95000
CARDIO THORACIC,C33A,"COMPLEX ICR (GENERAL WARD)",75000
CARDIO THORACIC,C33B,"COMPLEX ICR (THREE SHARED ROOM)",80000
CARDIO THORACIC,C33C,"COMPLEX ICR (TWO SHARED ROOM)",90000
CARDIO THORACIC,C33D,"COMPLEX ICR (SINGLE ROOM (MB))",100000
CARDIO THORACIC,C33E,"COMPLEX ICR ( A/C SINGLE ROOM (MB))",110000
CARDIO THORACIC,C34A,"CABG (GENERAL WARD)",65000
CARDIO THORACIC,C34B,"CABG (THREE SHARED ROOM)",70000
CARDIO THORACIC,C34C,"CABG (TWO SHARED ROOM)",80000
CARDIO THORACIC,C34D,"CABG (SINGLE ROOM (MB))",90000
CARDIO THORACIC,C34E,"CABG ( A/C SINGLE ROOM (MB))",100000
CARDIO THORACIC,C35A,"VALVE REPLACEMENT (GENERAL WARD) *VALVE EXTRA",63000
CARDIO THORACIC,C35B,"VALVE REPLACEMENT (THREE SHARED ROOM) *VALVE",65000
CARDIO THORACIC,C35C,"VALVE REPLACEMENT (TWO SHARED ROOM) *VALVE EX",75000
CARDIO THORACIC,C35D,"VALVE REPLACEMENT (SINGLE ROOM(MB)) *VALVE EX",85000
CARDIO THORACIC,C35E,"VALVE REPLACEMENT (A/C SINGLE ROOM(MB)) *VALV",95000
CARDIO THORACIC,C36A,"SINGLE VALVVE REPLACEMENT(MVR OR AVR)+MEDTRON",105000
CARDIO THORACIC,C36B,"SINGLE VALVVE REPLACEMENT(MVR OR AVR)+MEDTRON",110000
CARDIO THORACIC,C36C,"SINGLE VALVVE REPLACEMENT(MVR OR AVR)+MEDTRON",115000
CARDIO THORACIC,C36D,"SINGLE VALVVE REPLACEMENT(MVR OR AVR)+MEDTRON",108000
CARDIO THORACIC,C36E,"SINGLE VALVVE REPLACEMENT(MVR OR AVR)+MEDTRON",113000
CARDIO THORACIC,C36F,"SINGLE VALVVE REPLACEMENT(MVR OR AVR)+MEDTRON",118000
CARDIO THORACIC,C37A,"TWO VALVE REPLACEMENT (GENERAL WARD) *VALVES",68000
CARDIO THORACIC,C37B,"TWO VALVE REPLACEMENT (TSR) *VALVES EXTRA",70000
CARDIO THORACIC,C37C,"TWO VALVE REPLACEMENT (TWOSHARED ROOM) *VALVE",85000
CARDIO THORACIC,C37D,"TWO VALVE REPLACEMENT (SINGLE ROOM(MB))*VALVE",95000
CARDIO THORACIC,C37E,"TWO VALVE REPLACEMENT (A/C SINGLE(MB)*VALVES",105000
CARDIO THORACIC,C38A,"DOUBLE VALVE REPLACEMENT +MEDITRONIC KIT",155000
CARDIO THORACIC,C38B,"DOUBLE VALVE REPLACEMENT +MEDITRONIC KIT",160000
CARDIO THORACIC,C38C,"DOUBLE VALVE REPLACEMENT +MEDITRONIC KIT",166000
CARDIO THORACIC,C38D,"DOUBLE VALVE REPLACEMENT +MEDITRONIC KIT",158000
CARDIO THORACIC,C38E,"DOUBLE VALVE REPLACEMENT +MEDITRONIC KIT",163000
CARDIO THORACIC,C38F,"DOUBLE VALVE REPLACEMENT +MEDITRONIC KIT",169000
CARDIO THORACIC,C39A,"ANEURYSM REPAIR(GENERAL WARD)*GRAFT COST EXTR",75000
CARDIO THORACIC,C39B,"ANEURYSM REPAIR(THREE SHARED ROOM)*GRAFT COST",80000
CARDIO THORACIC,C39C,"ANEURYSM REPAIR(TWO SHARED ROOM)*GRAFT COST E",90000
CARDIO THORACIC,C39D,"ANEURYSM REPAIR(SINGLE ROOM(MB))*GRAFT COST E",100000
CARDIO THORACIC,C39E,"ANEURYSM REPAIR(A/C SINGLEROOM(MB))*GRAFT COS",110000
CARDIO THORACIC,C40A,"CABG + SINGLE VALVE SURGERY(*COST OF VALVE EX",80000
CARDIO THORACIC,C40B,"CABG + SINGLE VALVE SURGERY(*COST OF VALVE EX",85000
CARDIO THORACIC,C40C,"CABG + SINGLE VALVE SURGERY(*COST OF VALVE EX",90000
CARDIO THORACIC,C40D,"CABG + SINGLE VALVE SURGERY(*COST OF VALVE EX",83000
CARDIO THORACIC,C40E,"CABG + SINGLE VALVE SURGERY(*COST OF VALVE EX",88000
CARDIO THORACIC,C40F,"CABG + SINGLE VALVE SURGERY(*COST OF VALVE EX",93000
CARDIO THORACIC,C41A,"CLOSED HEART AND LUNG SURGERY (GENERAL WARD)",15000
CARDIO THORACIC,C41B,"CLOSED HEART AND LUNG SURGERY (THREE SHARED R",20000
CARDIO THORACIC,C41C,"CLOSED HEART AND LUNG SURGERY (TWO SHARED ROO",25000
CARDIO THORACIC,C41D,"CLOSED HEART AND LUNG SURGERY (SINGLE ROOM(MB",35000
CARDIO THORACIC,C41E,"CLOSED HEART AND LUNG SURGERY (A/C SINGLE ROO",50000
CARDIO THORACIC,C42,"BRONCHOSCOPY",1500
CARDIO THORACIC,C43,"ICD",1000
CARDIO THORACIC,C44,"SPRC (EXTRA LUMP SUM AMOUNT)",330
CARDIO THORACIC,C45,"SPRA (EXTRA LUMP SUM AMOUNT)",660
CARDIO THORACIC,C46,"PRC (EXTRA LUMP SUM AMOUNT)",750
CARDIO THORACIC,C47,"PRAC (EXTRA LUMP SUM AMOUNT)",2000
CARDIO THORACIC,C48,"GBDR (EXTRA LUMP SUM AMOUNT)",4875
CARDIO THORACIC,C49,"GBAC (EXTRA LUMP SUM AMOUNT)",3500
CARDIO THORACIC,C50,"GBNAC (EXTRA LUMP SUM AMOUNT)",1125
CARDIO THORACIC,C52,"HIGH RISK CHARGES",10000
CARDIO THORACIC,C53,"EMERGENCY OPERATION CHARGES",10000
CARDIO THORACIC,C54,"STERNAL WIRE REMOVEL/ WOUND DEBRIDEMENT",1000
CARDIO THORACIC,C55,"ABG + ELECTROLYTES",225
DENTAL CLINIC,D01,"DENTAL CONSULTATION",100
DENTAL CLINIC,D02,"DENTAL EXTRACTION",200
DENTAL CLINIC,D03,"SURGICAL DENTAL EXTRACTION OF MOLAR",1000
DENTAL CLINIC,D04,"SCALING & ORAL PROPHYLAXIS",2000
DENTAL CLINIC,D05,"EXPANSION APPLIANCE",50
DENTAL CLINIC,D06,"IMPRESSIONS FOR UPPER & LOWER DENTITION",100
DENTAL CLINIC,D07,"FILLING, TEMPORARY CEMENT FILLING",300
DENTAL CLINIC,D08,"FILLING, PERMANENT SILVER FILLING",300
DENTAL CLINIC,D09,"WAFER FOR ORTHODENTIC SURGERY",500
DENTAL CLINIC,D10,"NECK COLLAR",500
DERMATOLOGY,2001,"SKIN BIOPSY",250
DERMATOLOGY,2002,"ELECTRO CAUTERY FACE (per lesion *)",200
DERMATOLOGY,2003,"ELECTRO CAUTGERY-OTHERS (per lesion)",150
DERMATOLOGY,2004,"CRYO CAUTERY -FACE (per lesion)",250
DERMATOLOGY,2005,"CRYO CAUTERY -OTHERS (per lesion)",200
DERMATOLOGY,2006,"COMEDO EXPRESSION (per lesion)",50
DERMATOLOGY,2007,"TZANCK TEST",50
DERMATOLOGY,2008,"INTRALESIONAL THERAPY (per lesion)",50
DERMATOLOGY,2009,"EXTRIPATION OF MOLLUSCON CONTAGIOSUM (per les",50
DERMATOLOGY,2010,"CURETTAGE (per lesion)",100
DERMATOLOGY,2011,"ELECTRO FULGURATION (per lesion)",100
DERMATOLOGY,2012,"CHEMICAL CAUTERY (per lesion)",100
DERMATOLOGY,2013,"CHEMICAL PEELING (GENERAL)",500
DERMATOLOGY,2014,"CHEMICAL PEELING (SPOT)",300
DERMATOLOGY,2015,"WOODs LAMP EXAMINATION",200
DERMATOLOGY,2016,"SKIN BIOPSY (SINGLE)",500
DERMATOLOGY,2017,"ELECTRO CAUTERY (PER LESION)",50
DERMATOLOGY,2018,"CRYO CAUTERY (PER LESION)",100
DERMATOLOGY,RFDIET,"DIETICIAN CONSULTATION",30
E.N.T.,EN1,"NUTRITION MANAGEMENT",100
E.N.T.,ENT1SU,"EAR CLEANING / SYRINGING",200
E.N.T.,ENT2SU,"TRACHEOSTOMY",2500
E.N.T.,ENT3SU,"NASAL PACKING",500
EMERGENCY,E101SU,"MINOR DRESSING",50
EMERGENCY,E102SU,"MINOR DRESSING",75
EMERGENCY,E103SU,"MAJOR DRESSING",100
EMERGENCY,E104SU,"MAJOR DRESSING",150
EMERGENCY,E105SU,"MINOR SURGERY 1",250
EMERGENCY,E106SU,"MINOR SURGERY 2",350
EMERGENCY,E107SU,"MINOR SURGERY 3",500
EMERGENCY,E108SU,"MAJOR SURGERY 1",750
EMERGENCY,E109SU,"MAJOR SURGERY 2",1000
EMERGENCY,E110SU,"MAJOR SURGERY 3",1200
EMERGENCY,E111SU,"MAJOR SURGERY 4",1500
EMERGENCY,E112SU,"MAJOR SURGERY 5",2000
EMERGENCY,E113,"VENTILATORY SUPPORT",1000
EMERGENCY,E19A,"SERUM CALCIUM",75
EMERGENCY,E21,"STOMACH WASH",500
EMERGENCY,E21A,"SERUM MAGNESIUM",150
EMERGENCY,EM1,"RANDOM BLOOD SUGAR",50
EMERGENCY,EM10,"NURSING CHARGES(RT FEEDS,BEDPAN,PD MAINTENANC",50
EMERGENCY,EM11,"ICD",640
EMERGENCY,EM12,"POLY TRAUMA (CONSULTATIONS MULTI SPECIALISTS)",500
EMERGENCY,EM13,"AIR WAY PROTECTION(INTUBATION)",250
EMERGENCY,EM14,"SUTURING",125
EMERGENCY,EM15,"SUTURE REMOVAL",80
EMERGENCY,EM16,"MAJOR SUTURING",320
EMERGENCY,EM17,"DRESSING MINOR",80
EMERGENCY,EM18,"DRESSING MAJOR",160
EMERGENCY,EM2,"DRESSING",50
EMERGENCY,EM3,"NEBULIZATION",80
EMERGENCY,EM4,"CATHERATION",50
EMERGENCY,EM5,"O2 (2 lit/6 hrs) or (6-10 lit/hr)",50
EMERGENCY,EM6,"MONITOR (PER DAY)",80
EMERGENCY,EM7,"RYLES TUBE",50
EMERGENCY,EM8,"VENTILATOR CHARGES (SIMPLE)",500
EMERGENCY,EM9,"CALLS CONSULTATION",125
EMERGENCY,EMDC,"EMD CONSULTATION CHARGES",100
GASTROENTEROLOGY,651A,"UPPER GASTRO INTESTINAL ENDOSCOPY",600
GASTROENTEROLOGY,651B,"EMERGECNY UGI ENDOSCOPY (AFTER 5 PM)",750
GASTROENTEROLOGY,651C,"EMERGENCY UGI ENDOSCOPY (AFTER 5 PM)",1000
GASTROENTEROLOGY,652A,"SIGMOIDOSCOPY (REGID)",300
GASTROENTEROLOGY,653A,"FIBREOPTIC SIGMOIDOSCOPY",600
GASTROENTEROLOGY,654A,"COLONOSCOPY (TOTAL)",1100
GASTROENTEROLOGY,654B,"EMERGECNY COLONSCOPY (AFTER 5 PM)",1600
GASTROENTEROLOGY,655A,"E R C P",1400
GASTROENTEROLOGY,656A,"PNEUMATIC DILATATION (ACHALASIA-CARDIA)",1800
GASTROENTEROLOGY,657A,"ENDOSCOPIC SCLEROTHERAPY (Ist SITTING)",900
GASTROENTEROLOGY,657B,"ENDOSCOPIC SCLEROTHERAPY (SUBSEQUENT SITTINGS",700
GASTROENTEROLOGY,657C,"ENDOSCOPIC SCLEROTHERAPY (PACKAGE OF 6 SITTIN",3000
GASTROENTEROLOGY,657D,"EMERGECNY SCLEROTHERAPY (AFTER 5 PM)",1500
GASTROENTEROLOGY,658A,"ENDOSCOPY POLYPECTOMY",1200
GASTROENTEROLOGY,659A,"LIVER BIOPSY",1000
GASTROENTEROLOGY,660A,"OP MINOR PROCEDURES (PROCTOSCOPY,ASCITES,TAP,",200
GASTROENTEROLOGY,661A,"ENDOSCOPIC SHPINCTEROTOMY (PLAIN)",2500
GASTROENTEROLOGY,661B,"ENDOSCOPIC SHPINCTEROTOMY WITH ADDITIONAL PRO",4000
GASTROENTEROLOGY,661C,"ENDOSCOPIC CYSTOGASTROSTOMY",4000
GASTROENTEROLOGY,662A,"SAVARY GILLIARD DILATATION (PER SITTING)",800
GASTROENTEROLOGY,662B,"SAVARY GILLIARD DILATATION (PACKAGE OF 5 SITT",3500
GASTROENTEROLOGY,663A,"SENGSTAKEN TUBE (PER SITTING)",3000
GASTROENTEROLOGY,664A,"ENDOSCOPIC FOREIGN BODY REMOVAL",1500
GASTROENTEROLOGY,665A,"HEMORRHOIDAL SCLEROTHERAPY",400
GASTROENTEROLOGY,666A,"ENDOSCOPIC VARICEAL LIGATION",1000
GASTROENTEROLOGY,667A,"ESOPHAGEAL PROSTHESIA *",3000
GASTROENTEROLOGY,668A,"PERCUT. ENDOSCOPIC GASTROSTOMY (PEG) *",1500
GASTROENTEROLOGY,669A,"PYLORIC/COLONIC BALLOON DILATATION *",3000
GASTROENTEROLOGY,670A,"BUTYL CYANOACRYLATE (GLUE) INJECTION *",2000
GASTROENTEROLOGY,671A,"SUDAN III",100
GASTROENTEROLOGY,672A,"STOOL OCCULT BLOOD",75
GASTROENTEROLOGY,673A,"SMEAR FOFECAL LEUCOCYTES",100
GASTROENTEROLOGY,674A,"D-XYLOSE TEST",250
GASTROENTEROLOGY,675A,"LACTOSE TOLERANCE TEST",300
GASTROENTEROLOGY,676A,"A D A",200
GASTROENTEROLOGY,677A,"SERUM COPPER",250
GASTROENTEROLOGY,677B,"SERUM COPPER + URINE COPPER",400
GASTROENTEROLOGY,678A,"SERUM CERULOPLASMIN",300
GASTROENTEROLOGY,679A,"SERUM IRON",250
GASTROENTEROLOGY,680A,"SERUM TIBC",250
GASTROENTEROLOGY,681A,"ANTI HBs Ab",225
GASTROENTEROLOGY,681B,"ANTI HBS",225
GASTROENTEROLOGY,682A,"FECAL FAT",500
GASTROENTEROLOGY,683A,"BLOOD AMMONIA",400
GASTROENTEROLOGY,684A,"F. CHYMOTRYPSIN",350
GASTROENTEROLOGY,685A,"GASTRIC JUICE ANALYSIS",500
GASTROENTEROLOGY,686A,"SERUM LIPASE",400
GASTROENTEROLOGY,687A,"HBe Ab & ANTI HBe Ab",600
GASTROENTEROLOGY,687B,"HBE/ANTI",HBE
GASTROENTEROLOGY,688A,"ANTI HBc IgM",400
GASTROENTEROLOGY,689A,"ANTI HCV",400
GASTROENTEROLOGY,690A,"ANTI HEV",400
GASTROENTEROLOGY,691A,"LIVER ABSCESS DRAINAGE",1400
GASTROENTEROLOGY,692A,"PER OPERATIVE ENDOSCOPY",2000
GASTROENTEROLOGY,693A,"ENDOSCOPIC BIOPSY",150
GASTROENTEROLOGY,694A,"RAPID UREASE TEST",150
GASTROENTEROLOGY,695A,"LIVER PACKAGE",500
GENERAL MEDICINE,731A,"PLEURAL FLUID ASPIRATION",300
GENERAL MEDICINE,732A,"PLEURAL BIOPSY",450
GENERAL MEDICINE,733A,"LUNG BIOPSY",300
GENERAL MEDICINE,734A,"FIBRE-OPTIC BRONCHOSCOPY (MAJOR)",1050
GENERAL MEDICINE,735A,"PULMONARY FUNCTION TEST (PFT) MINOR",450
GENERAL MEDICINE,736A,"ALLERGIC SKIN TEST",1000
GENERAL MEDICINE,737A,"ELISA FOR APOLIPOPROTEIN-A1",250
GENERAL MEDICINE,738A,"MASTER CHECK-UP",600
GENERAL MEDICINE,739A,"P E F R CHART",150
GENERAL MEDICINE,740A,"NEBULIZER USAGE",60
GENERAL MEDICINE,741A,"ICD INSERTION",900
GENERAL MEDICINE,742A,"BLOOD SUGAR (DEXTROMETER)",75
GENERAL MEDICINE,743A,"ASCITIC FLUID ASPIRATION",150
GENERAL MEDICINE,744A,"FREE RADICAL ESTIMATION",200
GENERAL MEDICINE,745A,"ALPHA PROTEASE INHIBITOR",200
GENERAL MEDICINE,746A,"SERUM CHOLINESTERASE",20
GENERAL MEDICINE,747A,"FIBRE OPTIC BRONCHOSCOPY (MINOR)",600
GENERAL MEDICINE,748A,"FIBRE OPTIC BRONCHOSCOPY WITH PROCEDURE",800
GENERAL MEDICINE,749A,"PULMONARY FUNCTION TEST (MAJOR)",525
GENERAL MEDICINE,750A,"SERUM CORTISOL (ELISA)",500
GENERAL MEDICINE,771A,"E.C.G.",50
GENERAL MEDICINE,772A,"A LIVER BIOPSY (MAJOR)",500
GENERAL MEDICINE,773A,"B LIVER BIOPSY (MINOR)",400
GENERAL MEDICINE,774A,"LUMBAR PUNCTURE",225
GENERAL MEDICINE,775A,"CENTRAL LINE CATHETER",225
GENERAL MEDICINE,776A,"T3",150
GENERAL MEDICINE,777A,"T4",150
GENERAL MEDICINE,778A,"TSH",200
GENERAL MEDICINE,779A,"T3,T4,TSH",500
GENERAL MEDICINE,780A,"HLA TISSUE TYPING CROSS MATCH",3500
GENERAL MEDICINE,781A,"HLA TISSUE TYPING FOR EACH EXTRA DONOR",1500
GENERAL MEDICINE,782A,"HLA TISSUE TYPING CROSS MATCH BEFORE TRANSPLA",500
GENERAL MEDICINE,783A,"SERUM LACTATE",300
GENERAL MEDICINE,784A,"INSULIN (PER ASSAY)",250
GENERAL MEDICINE,785A,"ENDOXAN PULSE THERAPY",45
GENERAL MEDICINE,786A,"METHYL PREDNISOLONE PULSE THERAPY",45
GENERAL MEDICINE,787A,"JOINT ASPIRATION (ONLY PROCEDURE)",100
GENERAL MEDICINE,788A,"JOINT INJECTION (ONLY PROCEDURE)",100
GENERAL MEDICINE,789A,"IV DRUG/BLOOD ADMINISTRATION",100
GENERAL MEDICINE,790A,"INVASIVE VENTILATORY SUPPORT",1400
GENERAL MEDICINE,791A,"NON INVASIVE VENTILATORY SUPPORT (CPAP)",500
GENERAL MEDICINE,792A,"INVASIVE VENTILATORY SUPPORT + INVASIVE MONIT",1900
GENERAL MEDICINE,793A,"INVASIVE MONITORING",500
MICROBIOLOGY,200A,"STAINING",75
MICROBIOLOGY,200C,"MANTOUX TEST",75
MICROBIOLOGY,201A,"AEROBIC CULTURE",500
MICROBIOLOGY,201B,"AEROBIC + FAN",700
MICROBIOLOGY,201C,"AEROBIC + ANAEROBIC",500
MICROBIOLOGY,202A,"BLOOD/FUNGAL CULTURE",400
MICROBIOLOGY,202W,"BLOOD CULTURE",600
MICROBIOLOGY,203A,"ANAEROBIC CULTURE",400
MICROBIOLOGY,204A,"TB CULTURE",500
MICROBIOLOGY,204B,"TB CULTURE (EXTERNAL)",1500
MICROBIOLOGY,204C,"PCR FOR M.TB",3000
MICROBIOLOGY,204S,"MYCOBACTERIAL SENSITIVITY TEST",3000
MICROBIOLOGY,205A,"AGGLUTINATION",200
MICROBIOLOGY,206A,"IMMUNOGLOBULINS",250
MICROBIOLOGY,207A,"BRUCELLA",300
MICROBIOLOGY,208A,"MYCOPLASMA",300
MICROBIOLOGY,209A,"WEIL FELIX",600
MICROBIOLOGY,210A,"DOT HIV",400
MICROBIOLOGY,211A,"ANTI DNA",1600
MICROBIOLOGY,211B,"ANTI RNP ANTIBODIES",400
MICROBIOLOGY,211C,"ANTI ENA PROFILE",1600
MICROBIOLOGY,211D,"ANTI SCL - 70 ANTIBODIES",400
MICROBIOLOGY,211E,"ANTI HAV (TOTAL)",300
MICROBIOLOGY,212A,"HEPATITIS A (IgM)",750
MICROBIOLOGY,213A,"HBS Ag",225
MICROBIOLOGY,213B,"HBS AG SPOT TEST",400
MICROBIOLOGY,214A,"ANTI HBS",400
MICROBIOLOGY,215A,"HIV",250
MICROBIOLOGY,216A,"HERPES SIMPEX 1 (IGG+IGM)",500
MICROBIOLOGY,216B,"HERPES SIMPEX 2 (IGG+IGM)",500
MICROBIOLOGY,217A,"MEASLES (IGG+IGM)",750
MICROBIOLOGY,218A,"MUMPS (IgG)",750
MICROBIOLOGY,219A,"EBV",400
MICROBIOLOGY,220A,"VARICELLA ZOSTER (IGG+IGM)",750
MICROBIOLOGY,221A,"AMOEBIC",400
MICROBIOLOGY,222A,"CYSTIDERODOSUS",300
MICROBIOLOGY,223A,"EDHINOCOOCUS",300
MICROBIOLOGY,224A,"IgM RF",250
MICROBIOLOGY,225A,"CIRC. IMM. COMPLEX",250
MICROBIOLOGY,226A,"ANTI DsDNA",300
MICROBIOLOGY,227A,"ANF",300
MICROBIOLOGY,228A,"ANTI Sm",400
MICROBIOLOGY,229A,"A N C A",300
MICROBIOLOGY,230A,"HBe Ag",375
